package_or_test,code,name,slug,amount,leb_cost,offer_price,min_age,details,description,max_age,tat_time,tat_time_duration,recommended_age,is_active,category,recommended_gender,discount,fasting_time,package_price,smart_report_available,sample_1h_interval_3times,sample_1h_interval_2times,sample_2h_interval_1time,sample_20m_interval_3times,home_collection,meta_keyword,also_known_as,sample_report,sample_report_pdf,is_hiv_form,type,content,package_alias
test,,Double Marker (8-13.6 Week),double-marker-8-13.6-week,2000,594,2410,0,3ml Serum,"Free BHCG, PAPP-A",120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,ENA Profile,ena-profile,4500,595,7850,0,3ml Serum,"Anti SSA, Anti SSB, Jo-1 Ab, SmAb, SCL-70, Cent-B",120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,Fever Profile-Basic,fever-profile-basic,600,596,1040,0,3ml Serum/EDTA,"CBC, Malaria Parasite, Widal ",120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,Fever Profile-Advance,fever-profile-advance,1200,597,2330,0,3ml Serum/EDTA,"CBC,Malaria Antigen,Typhidot IgG/IgM, Urine",120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,, Fever Profile -Advance Plus,#NAME?,1399,598,2769,0,3ml Serum/EDTA/Urine,"Typhi Dot-IgG/IgM, Malaria Parasite(MP),ESR,Dengue Ns1 Antigen, Rapid,CBC",120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,Haemophilia Profile,haemophilia-profile,4800,599,6740,0,3ml Sod. Citrate,"APTT, Factor VIII, Factor IX",120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,Hemogram,hemogram,350,600,690,0,3ml EDTA,Hemoglobin; ESR; Total Leucocyte Count (TLC); Differential Leucocyte Count (DLC),120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,Hepatitis B Profile,hepatitis-b-profile,2800,601,3000,0,3ml Serum,"HBeAg, HBeAb, HBsAg, HBsAb, HBcAb-M",120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,Hepatitis Profile,hepatitis-profile,2600,602,4310,0,3ml Serum,"HBsAg, HAV-M, HEV-M, HCV-T",120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,Hirsutism Profile,hirsutism-profile,6000,603,7870,0,3ml Serum,"FSH, LH, PRL,TSH,Testosterone-Total & Free, DHT, DHEAS, SHBG and Free androgen Index",120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,Infertility Panel-1,infertility-panel-1,3000,604,5860,0,3ml Serum,"PRL,LH,FSH,AMH",120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,Infertility Panel-2,infertility-panel-2,2000,605,3690,0,3ml Serum,"TSH,PRL,LH,FSH,E2",120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,Infertility Panel-3,infertility-panel-3,3200,606,5180,0,3ml Serum,"TSH,PRL,LH, FSH,AMH",120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,Infertility Panel-4,infertility-panel-4,4200,607,4780,0,3ml Serum,"TSH,PRL,P4,LH, FSH, E2, AMH",120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,Kidney Function Test (KFT),kidney-function-test-kft,700,609,1190,0,3ml Serum,"Urea, Cretinine, Uric Acid, Calcium Sodium, Potassium, Chloride, Protein",120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,Lipid Profile,lipid-profile,700,610,980,0,3ml Serum,"Triglyceride,Total Cholesterol,HDL Cholester- ol,VLDL Cholesterol,LDL Cholesterol,Total / HDL Cholesterol Ratio,LDL / HDL Cholestrol Ratio",120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,Liver Function Test (LFT),liver-function-test-lft,700,611,1260,0,3ml Serum,"SGOT; SGPT; ALP; Bilirubin Total; Bilirubin Direct; Bilirubin Indirect; Total Protein, Serum; Albumin; Globulin; A/G Ratio",120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,Greno Health Fit Package 1,greno-health-fit-package-1,999,612,1359,0,3ml Serum/EDTA,"CBC, BSF,LFT, KFT, Lipid Profile,TFT,Urine R/M",120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,Greno Health Fit Package 2,greno-health-fit-package-2,1499,613,1959,0,3ml Serum/EDTA/Floride/ Urine,"CBC, LFT, KFT, Lipid Profile, BSF, TFT, HbA1c, Urine R/M",120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,Greno Health Fit Package 3,greno-health-fit-package-3,2499,614,3999,0,3ml Serum/EDTA/Fluoride/Urine,"CBC, LFT, KFT, Lipid Profile, BSF, TFT, HbA1c, Iron,Vit B12, Vit D-25-OH, Urine R/M",120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,Health Fit Sr. citizen Package- Man,health-fit-sr.-citizen-package--man,2649,615,4109,0,3ml Serum/EDTA/Floride/ Urine,"CBC, BSF, Hba1c, KFT,LFT,Lipid Profile,Vitamin D-25,CRP ,RA Factor,PSA",120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,Health Fit Sr. citizen Package- Women,health-fit-sr.-citizen-package--women,2649,616,4739,0,3ml Serum/EDTA/Floride/ Urine,"CBC, BSF,Hba1c, KFT, LFT, Lipid Profile,Vitamin D-25,CRP ,RA Factor,LH,FSH
Iron Study",120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,Myositis Profile IgG:22 antigens,myositis-profile-igg:22-antigens,7000,617,10540,0,3ml Serum,"ANA, CENP-A, CENP-B,DFS70, dsDNA, His-tone,IgG Control,Jo-1,La,M2,Nucleosome, P0, PCNA,PL-12,PL-7, PM-SCL, RNP-68, RNP-A, RNP-C, Ro52, Ro60, Scl-70*, SmB, SmD",120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,Polycystic Ovarian Disease(PCOD),polycystic-ovarian-diseasepcod,3500,618,6750,0,3ml Fluoride/Serum,"LH, FSH, PRL,T2, FT2, BSF, INS-F",120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,Pre- Operative Profile,pre--operative-profile,2800,619,5540,0,3ml Fluoride/Serum/EDTA/Sodium Cit.,"Prothrombin Time (PT), HIV I & II Antibody (Rapid), Hepatitis B Surface Antigen (Rapid), Glucose Fasting (F) Plasma, Complete Blood Count(CBC), Blood Group Abo & Rh, HCV IgM(Rapid), Activated Partial Thromboplastin Time (APTT)",120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,Pre-Marital Profile,pre-marital-profile,2200,620,3120,0,3ml Serum/EDTA,"Rubella IgG Antibody, Hiv I & II Antibody (Rapid), Complete Blood Count(CBC), Blood Group Abo & Rh, HCV Igm (Rapid), VDRL Serum",120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,Pregnancy (Antenatal) Profile,pregnancy-antenatal-profile,2400,621,4410,0,"3ml Fluoride/
Serum/EDTA/Urine","Hepatitis B Surface Antigen (Rapid) ,HCV IgM (Rapid) 
VDRL, Serum ,Urine Routine & Microscopy Examination ,Thyroid Stimulating Hormone (TSH) ,Hiv I & II Antibody (Rapid) ,Complete Blood Count(CBC) ,Blood Group Abo & Rh,Glucose Random (R)(Plasma)",120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,QuadrupleTest (14-22.6 Week),quadrupletest-14-22.6-week,3200,622,3580,0,3ml Serum,"BHCG, AFP, UE3, Inhibin-A",120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,Sexually Transmitted Disease(STD),sexually-transmitted-diseasestd,2500,623,2930,0,3ml Serum,"HIV, HSV-Combined, Chlamydia-M,TPHA",120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,SLE Profile,sle-profile,3000,624,4330,0,3ml Serum,"ANA, C3, C4, DNA, RAF",120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,Thalassemia Profile,thalassemia-profile,1600,625,1770,0,3ml Serum+EDTA,"Transferin Saturation,Iron Serum Hemoglobin Electrophoresis (HPLC) 
Unsaturated Iron Binding Capacity (UIBC),Complete Blood Count(CBC) ,Total Iron Binding Capacity (TIBC)",120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,Thyroid Function Test (TFT),thyroid-function-test-tft,600,626,810,0,3ml Serum,T3; T4; TSH,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,Thyroid Profile (Free),thyroid-profile-free,700,627,950,0,3ml Serum,"
Free T3; Free T4; TSH",120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,Torch - IgG,torch---igg,1500,628,2740,0,3ml Serum,ToRCH- 4 (Any Four),120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,Torch - IgM,torch---igm,1500,629,1890,0,3ml Serum,ToRCH- 4 (Any Four),120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,Torch Profile- IgG/IgM,torch-profile--igg/igm,2800,630,5040,0,3ml Serum,ToRCH- 8 (Any Eight),120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,TripleTest (14-22.6 Week),tripletest-14-22.6-week,2600,631,3560,0,3ml Serum,"BHCG, AFP, UE3",120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,Tuberculosis Profile,tuberculosis-profile,4200,632,5650,0,Sputum/Fluid/Urine,"AFB ,ADA, MDR",120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,Vitamin B complex profile,vitamin-b-complex-profile,5000,633,5410,0,3ml Serum,"Vitamin B1/Thiamine,Vitamin B2/Riboflavin Vita- min B3/Nicotinic Acid, Vitamin B5/Pantothenic, Vitamin B6/P5P, Vitamin B7/Biotin,Vitamin B9/ Folic Acid",120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,Vasculitis profile,vasculitis-profile,3000,634,4670,0,3ml Serum,"ANA, MPO, PR3, ds-DNA",120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,,Viral marker,viral-marker,1400,635,2460,0,3ml Serum,"HBSAG,HIV,HCV-T",120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
